"AÑO","CURSO","MATERIA","GENERO","EDAD","GRUPO ETNICO","ZONA DE RESIDENCIA","TIPO DE DOCUMENTO","GRUPO POBLACIONAL"
"2,024","MUSICA","TECNICA VOCAL","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","MUJER","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","HOMBRE","32","INDIGENA","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","MUJER","42","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","MUJER","12","NO SABE NO RESPONDE","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","TECNICA VOCAL","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","MUJER","29","NINGUNO","RURAL","CEDULA DE CIUDADANA","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","MUJER","22","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","15","NINGUNO","RURAL","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","33","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","MUSICA","PIANO","HOMBRE","18","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","15","NO SABE NO RESPONDE","RURAL","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","MUSICA","PIANO","MUJER","29","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","MUJER","50","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","33","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","63","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","18","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","PIANO","MUJER","41","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","25","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","61","NINGUNO","RURAL","CEDULA DE CIUDADANA","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","MUJER","21","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","52","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","42","INDIGENA","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","50","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","28","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","28","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","NO BINARIO","28","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","40","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","55","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","15","NO SABE NO RESPONDE","URBANA","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","MUSICA","PIANO","HOMBRE","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NO SABE NO RESPONDE","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","26","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","HOMBRE","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","LGTBIQ+"
"2,024","MUSICA","PIANO","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","48","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","24","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","PIANO","MUJER","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","PIANO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","33","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","66","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","39","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","MUSICA","PIANO","HOMBRE","44","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","44","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","24","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","70","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","73","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","PREFIERO NO DECIRLO","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","PIANO","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","34","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","59","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","25","NINGUNO","URBANA","CEDULA DE CIUDADANA","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","MUJER","10","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","20","NO SABE NO RESPONDE","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","20","INDIGENA","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","31","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","36","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","49","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","12","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","39","INDIGENA","URBANA","CÉDULA DE EXTRANJERÍA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","79","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","9","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","20","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","TRANSGÉNERO","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","PIANO","MUJER","5","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","9","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","25","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","32","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","41","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","47","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","26","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","33","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","PIANO","MUJER","47","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","38","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","39","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","44","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","69","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","HOMBRE","40","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","27","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","PIANO","MUJER","18","NINGUNO","URBANA","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","PIANO","MUJER","26","NINGUNO","RURAL","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","MUSICA","PIANO","HOMBRE","33","INDIGENA","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","28","NINGUNO","URBANA","CEDULA DE CIUDADANA","DISCAPACIDAD"
"2,024","MUSICA","ACORDEON","HOMBRE","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","MUJER","70","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","MUJER","84","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","33","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","11","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","MUJER","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","21","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","MUJER","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","46","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","35","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","30","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","MUSICA","ACORDEON","HOMBRE","43","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","23","NINGUNO","RURAL","CEDULA DE CIUDADANA","CAMPESINO"
"2,024","MUSICA","ACORDEON","HOMBRE","19","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","ACORDEON","HOMBRE","31","NINGUNO","RURAL","CEDULA DE CIUDADANA","NO SABE NO RESPONDE"
"2,024","MUSICA","BATERIA","HOMBRE","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","18","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","BATERIA","HOMBRE","17","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","16","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","20","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","39","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","35","NINGUNO","URBANA","CEDULA DE CIUDADANA","LGTBIQ+"
"2,024","MUSICA","BATERIA","HOMBRE","58","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","27","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","9","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","VÍCTIMA DEL CONFLICTO ARMADO"
"2,024","MUSICA","BATERIA","HOMBRE","17","INDIGENA","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","13","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","10","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","9","NINGUNO","URBANA","REGISTRO CIVIL","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","29","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","16","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","15","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","12","INDIGENA","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","8","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","18","NINGUNO","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","13","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","9","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","26","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","DISCAPACIDAD COGNITIVA"
"2,024","MUSICA","BATERIA","TRANSGÉNERO","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NO SABE NO RESPONDE"
"2,024","MUSICA","BATERIA","HOMBRE","14","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","8","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","18","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","15","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","20","NINGUNO","URBANA","PERMISO ESPECIAL DE PERMANENCIA","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","12","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","51","NINGUNO","RURAL","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","17","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","19","NO SABE NO RESPONDE","URBANA","CEDULA DE CIUDADANA","NINGUNO"
"2,024","MUSICA","BATERIA","HOMBRE","11","NINGUNO","URBANA","TARJETA DE IDENTIDAD","NINGUNO"
"2,024","MUSICA","BATERIA","MUJER","9","NINGUNO","RURAL","TARJETA DE IDENTIDAD","NINGUNO"
